# CSV-File created with merge-csv.com
# -----------------------------------------------------------

date,region,county,city,gt_airbnb,gt_hotel,gt_flights,gt_attr1,gt_attr2,gt_attr3,wiki_views
2025-06-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.6900000000000001,0.7252747252747254,0.7528089887640449,0.0,0.0,0.64,0.25107810253953045
2025-07-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.59,0.8021978021978022,0.7865168539325843,0.0,1.0,1.0,0.26880689985625306
2025-08-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.5700000000000001,1.0,1.0,0.0,0.0,0.8300000000000001,0.3814087206516531
2025-09-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.35000000000000003,0.6153846153846154,0.651685393258427,0.0,0.0,0.63,0.3517010062290369
2025-10-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.26,0.41758241758241765,0.449438202247191,0.0,0.0,0.0,0.2319118351701006
2025-11-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.24,0.3846153846153847,0.4044943820224719,0.0,0.0,0.35000000000000003,0.1562050790608529
2025-12-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.22,0.34065934065934067,0.3707865168539326,0.0,0.0,0.34,0.172975563009104
2026-01-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.48,0.6153846153846154,0.6404494382022472,0.0,0.0,0.0,0.19789171058936272
2026-02-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.41000000000000003,0.6263736263736265,0.7977528089887641,0.0,0.0,0.32,0.0
2026-03-01,Adriatic Croatia,Splitsko-dalmatinska županija,Split,0.42,0.7362637362637363,0.8202247191011236,0.87,0.0,0.48,0.02539530426449449
2020-01-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.53,0.9058823529411764,0.8876404494382023,0.28,0.0,0.0,0.3503661033417774
2020-02-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.55,0.7529411764705882,0.5955056179775281,0.15,0.0,0.0,0.2188118124718048
2020-03-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.14,0.18823529411764706,0.17977528089887637,0.13,0.0,0.0,0.12365964534823193
2020-04-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.22009577679841763
2020-05-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.09,0.08235294117647057,0.06741573033707865,0.0,0.0,0.0,0.1786792518305167
2020-06-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.28,0.37647058823529417,0.16853932584269662,0.0,0.0,0.0,0.15268764965124748
2020-07-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.39,0.6588235294117648,0.3033707865168539,0.19,0.0,0.09,0.28798972828538705
2020-08-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.22,0.5529411764705883,0.2696629213483146,0.11,0.0,0.15,0.31642780303293194
2020-09-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.09,0.11764705882352944,0.0898876404494382,0.0,0.0,0.0,0.14271089981608076
2020-10-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.0,0.09411764705882353,0.0,0.0,0.0,0.0,0.08590415379810529
