country,region,county,city,date,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-03-01,16,0,0,0,54,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-04-01,0,0,0,0,100,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-05-01,0,0,0,0,93,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-06-01,0,0,0,0,51,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-07-01,0,0,0,0,44,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-08-01,0,20,21,0,49,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-09-01,0,19,18,0,54,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-10-01,0,19,16,0,44,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-11-01,0,23,0,0,66,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2025-12-01,0,32,17,0,38,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2026-01-01,0,42,22,0,71,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2026-02-01,0,24,29,0,70,0
Croatia,Panonska Hrvatska,Osijek-Baranja County,osijek,2026-03-01,0,26,23,0,55,0
