country,region,county,city,date,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-01-01,4,31,15,1,60,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-02-01,4,31,15,1,65,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-03-01,4,34,16,1,67,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-04-01,4,33,15,2,66,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-05-01,4,36,17,2,76,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-06-01,4,39,19,1,70,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-07-01,4,42,24,3,79,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-08-01,8,74,82,5,79,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-09-01,8,70,74,4,72,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-10-01,6,59,54,3,81,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-11-01,6,59,57,3,75,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2025-12-01,6,49,41,3,66,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2026-01-01,5,48,30,2,79,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2026-02-01,5,52,44,3,100,0
Greece,Central Macedonia,Thessaloniki Regional Unit,thessaloniki,2026-03-01,6,54,40,3,80,0
